event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
10212862,true,2005-02-23 13:05:00.000,31.78024089,-24.44242961,"0","38.1",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10201600,true,2005-02-23 14:05:00.000,31.7799703,-24.44254964,"0","37.3",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10212878,true,2005-02-23 15:04:00.000,31.77987061,-24.43873901,"0","35.5",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10212893,true,2005-02-23 16:04:00.000,31.78097941,-24.44267985,"0","34",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10212950,true,2005-02-23 17:04:00.000,31.78168945,-24.4459493,"0","32.1",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10212990,true,2005-02-23 18:04:00.000,31.77989095,-24.44926961,"0","30.6",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213001,true,2005-02-23 19:04:00.000,31.77981974,-24.4555603,"0","29.2",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213008,true,2005-02-23 20:04:00.000,31.77978923,-24.45540975,"0","28.8",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10201602,true,2005-02-23 21:04:00.000,31.77894084,-24.45664062,"0","28.8",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213017,true,2005-02-23 22:04:00.000,31.77427979,-24.45612996,"0","28.1",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213027,true,2005-02-23 23:04:00.000,31.77460938,-24.45598958,"0","26.9",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213025,true,2005-02-24 00:04:00.000,31.77472941,-24.45590007,"0","26.2",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213053,true,2005-02-24 01:04:00.000,31.77470093,-24.45587972,"0","26.2",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213083,true,2005-02-24 02:04:00.000,31.77475993,-24.45588989,"0","25.8",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213087,true,2005-02-24 03:04:00.000,31.77467041,-24.45590007,"0","26.2",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213085,true,2005-02-24 04:04:00.000,31.77165934,-24.45552979,"0","25.8",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213138,true,2005-02-24 05:04:00.000,31.76998901,-24.44758911,"0","29.5",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213145,true,2005-02-24 06:04:00.000,31.76291911,-24.43965047,"0","30.6",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213152,true,2005-02-24 07:04:00.000,31.7579305,-24.45029093,"0","38.9",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213158,true,2005-02-24 08:04:00.000,31.75946045,-24.45220947,"0","40",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213203,true,2005-02-24 09:04:00.000,31.75948079,-24.45218913,"0","42.8",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213229,true,2005-02-24 10:04:00.000,31.75939941,-24.45218099,"0","60.9",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213238,true,2005-02-24 11:04:00.000,31.76194051,-24.44508057,"0","42.8",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213264,true,2005-02-24 12:05:00.000,31.75432943,-24.43966064,"0","40.8",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213278,true,2005-02-24 13:04:00.000,31.75335083,-24.43939006,"0","39.6",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213287,true,2005-02-24 14:04:00.000,31.75342,-24.43939006,"0","37",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213300,true,2005-02-24 15:04:00.000,31.75356038,-24.43945923,"0","37.7",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213301,true,2005-02-24 16:04:00.000,31.75087077,-24.43940023,"0","37",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213325,true,2005-02-24 17:04:00.000,31.74972941,-24.44082031,"0","33.2",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213337,true,2005-02-24 18:04:00.000,31.74937948,-24.44259033,"0","30.6",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213354,true,2005-02-24 19:04:00.000,31.7490092,-24.4426005,"0","29.9",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213371,true,2005-02-24 20:04:00.000,31.74899902,-24.44258016,"0","28.8",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213386,true,2005-02-24 21:04:00.000,31.74901937,-24.44262085,"0","28.1",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213411,true,2005-02-24 22:04:00.000,31.74508057,-24.43840942,"0","28.1",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213447,true,2005-02-24 23:04:00.000,31.74421997,-24.43927002,"0","27.3",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213467,true,2005-02-25 00:04:00.000,31.7418396,-24.43862101,"0","26.6",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213476,true,2005-02-25 01:04:00.000,31.74147949,-24.43842977,"0","25.8",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213503,true,2005-02-25 02:04:00.000,31.74145915,-24.43848063,"0","25.8",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213539,true,2005-02-25 03:04:00.000,31.74148966,-24.43907064,"0","26.2",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213546,true,2005-02-25 04:04:00.000,31.74148966,-24.43909098,"0","26.2",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213548,true,2005-02-25 05:04:00.000,31.74405924,-24.4381897,"0","28.8",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213550,true,2005-02-25 06:04:00.000,31.74539998,-24.43948975,"0","35.5",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213573,true,2005-02-25 07:04:00.000,31.74533081,-24.4392395,"0","39.2",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213607,true,2005-02-25 08:05:00.000,31.74531047,-24.43909912,"0","-24.4",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213613,true,2005-02-25 09:04:00.000,31.74860026,-24.43935954,"0","42.4",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213639,true,2005-02-25 10:04:00.000,31.74932048,-24.43911947,"0","41.2",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213640,true,2005-02-25 11:04:00.000,31.74933065,-24.43919067,"0","42",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213654,true,2005-02-25 12:04:00.000,31.74934082,-24.43907064,"0","41.6",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213676,true,2005-02-25 13:04:00.000,31.74934082,-24.4391805,"0","40",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213709,true,2005-02-25 14:04:00.000,31.74899902,-24.43767904,"0","37.7",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213713,true,2005-02-25 15:04:00.000,31.75100098,-24.43803914,"0","35.5",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213718,true,2005-02-25 16:04:00.000,31.75457967,-24.44234009,"0","35.1",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213719,true,2005-02-25 17:04:00.000,31.75622965,-24.44499919,"0","32.9",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213730,true,2005-02-25 18:04:00.000,31.75587972,-24.44598999,"0","31",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213741,true,2005-02-25 19:04:00.000,31.7558492,-24.44597982,"0","29.2",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213749,true,2005-02-25 20:04:00.000,31.75534058,-24.44625041,"0","29.2",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213792,true,2005-02-25 21:04:00.000,31.75534058,-24.44630941,"0","29.2",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213798,true,2005-02-25 22:04:00.000,31.75311076,-24.44541016,"0","29.2",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213815,true,2005-02-25 23:04:00.000,31.7530009,-24.44299927,"0","29.9",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213821,true,2005-02-26 00:04:00.000,31.75322062,-24.44302979,"0","28.4",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213850,true,2005-02-26 01:04:00.000,31.75316976,-24.44305013,"0","28.8",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213860,true,2005-02-26 02:04:00.000,31.74935913,-24.44005941,"0","28.1",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213861,true,2005-02-26 03:04:00.000,31.74556071,-24.43942057,"0","28.4",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213873,true,2005-02-26 04:04:00.000,31.74342041,-24.44401042,"0","28.4",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213886,true,2005-02-26 05:04:00.000,31.73743083,-24.44523926,"0","31",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213898,true,2005-02-26 06:04:00.000,31.73736979,-24.44576009,"0","38.9",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213954,true,2005-02-26 07:04:00.000,31.73754069,-24.44570923,"0","34.3",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213968,true,2005-02-26 08:04:00.000,31.73739014,-24.4456604,"0","41.2",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10213996,true,2005-02-26 09:04:00.000,31.74677938,-24.43970947,"0","40.8",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214001,true,2005-02-26 10:04:00.000,31.74472046,-24.44146932,"0","40.4",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214004,true,2005-02-26 11:04:00.000,31.73757935,-24.44258016,"0","-38",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214007,true,2005-02-26 12:04:00.000,31.73755086,-24.44258016,"0","39.6",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214019,true,2005-02-26 13:04:00.000,31.73788045,-24.44263916,"0","-9.3",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214028,true,2005-02-26 14:04:00.000,31.73791911,-24.4424703,"0","39.2",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214036,true,2005-02-26 15:04:00.000,31.73690999,-24.44053955,"0","41.2",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214041,true,2005-02-26 16:04:00.000,31.73815918,-24.44092,"0","36.6",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214056,true,2005-02-26 17:03:00.000,31.7351298,-24.44570923,"0","32.1",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214062,true,2005-02-26 18:04:00.000,31.73628947,-24.44656982,"0","30.3",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214067,true,2005-02-26 19:04:00.000,31.73631999,-24.44655965,"0","29.2",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10201617,true,2005-02-26 20:03:00.000,31.73628947,-24.446521,"0","28.4",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214081,true,2005-02-26 21:03:00.000,31.73378906,-24.44577026,"0","28.4",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214090,true,2005-02-26 22:04:00.000,31.73395996,-24.44279989,"0","28.4",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214096,true,2005-02-26 23:03:00.000,31.73394979,-24.44286092,"0","28.8",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214099,true,2005-02-27 00:04:00.000,31.73389079,-24.44276937,"0","28.8",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214106,true,2005-02-27 01:03:00.000,31.73397013,-24.44281006,"0","27.3",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214128,true,2005-02-27 02:03:00.000,31.73399048,-24.44293009,"0","27.7",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214151,true,2005-02-27 03:04:00.000,31.73403931,-24.44285075,"0","28.1",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214152,true,2005-02-27 04:04:00.000,31.73395996,-24.44286906,"0","27.7",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214157,true,2005-02-27 05:04:00.000,31.72685954,-24.44005941,"0","30.3",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214205,true,2005-02-27 06:03:00.000,31.71970011,-24.44022013,"0","32.1",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214217,true,2005-02-27 07:03:00.000,31.73220011,-24.43881022,"0","37",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214236,true,2005-02-27 08:05:00.000,31.74630941,-24.43860067,"0","37.3",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214248,true,2005-02-27 09:03:00.000,31.74707031,-24.4396403,"0","42.8",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214258,true,2005-02-27 10:04:00.000,31.7488505,-24.43953044,"0","38.5",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214284,true,2005-02-27 11:04:00.000,31.74886068,-24.4396403,"0","37",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214291,true,2005-02-27 12:04:00.000,31.74902954,-24.43935954,"0","15.4",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214301,true,2005-02-27 13:04:00.000,31.74883016,-24.4394694,"0","46",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214305,true,2005-02-27 14:04:00.000,31.74840088,-24.43715007,"0","40",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214327,true,2005-02-27 15:04:00.000,31.75162964,-24.43652954,"0","37.3",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214331,true,2005-02-27 16:04:00.000,31.75312093,-24.43700968,"0","34.7",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214392,true,2005-02-27 17:04:00.000,31.75216064,-24.43728027,"0","32.1",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10201622,true,2005-02-27 18:04:00.000,31.75044963,-24.43282064,"0","30.3",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214435,true,2005-02-27 19:03:00.000,31.75032959,-24.43248088,"0","29.5",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214463,true,2005-02-27 20:04:00.000,31.75050049,-24.43133952,"0","28.8",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
10214475,true,2005-02-27 21:03:00.000,31.75016073,-24.4303894,"0","28.8",,"gps","Syncerus caffer","#1764820","Queen","Kruger African Buffalo, GPS tracking, South Africa"
